,poly_1,poly_2,poly_3,poly_4,poly_5
776,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
777,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
778,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
779,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
780,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
781,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
782,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
783,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
784,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
785,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
786,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
787,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
788,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
789,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
790,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
791,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
792,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
793,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
794,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
795,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
796,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
797,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
798,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
799,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
800,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
801,0.043640897,0.064354989,0.044976103,-0.011170675,-0.060421538
802,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
803,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
804,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
805,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
806,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
807,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
808,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
809,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
810,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
811,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
812,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
813,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
814,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
815,0.032566669,0.028310936,-0.003971334,-0.031148564,-0.022525959
816,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
817,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
818,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
819,-0.033878701,0.040106052,-0.038735093,0.029897441,-0.012919544
820,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
821,-0.038624799,0.055908727,-0.071740579,0.086729854,-0.095229727
822,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
823,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
824,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
825,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
826,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
827,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
828,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
829,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
830,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
831,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
832,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
833,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
834,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
835,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
836,0.040476832,0.052948528,0.026552337,-0.024702752,-0.055938169
837,0.035730734,0.037501076,0.005777885,-0.0322786,-0.03748104
838,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
839,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
840,-0.037042767,0.050419537,-0.059691039,0.064653815,-0.060614172
841,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
842,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
843,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
844,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
845,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
846,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
847,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
848,0.037312767,0.042428595,0.011842015,-0.031176789,-0.044547397
849,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
850,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
851,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
852,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
853,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
854,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
855,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
856,0.049969028,0.089827497,0.094263307,0.044326114,-0.02830202
857,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
858,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
859,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
860,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
861,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
862,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
863,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
864,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
865,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
866,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
867,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
868,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
869,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
870,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
871,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
872,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
873,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
874,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
875,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
876,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
877,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
878,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
879,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
880,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
881,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
882,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
883,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
884,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
885,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
886,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
887,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
888,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
889,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
890,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
891,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
892,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
893,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
894,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
895,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
896,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
897,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
898,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
899,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
900,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
901,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
902,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
903,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
904,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
905,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
906,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
907,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
908,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
909,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
910,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
911,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
912,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
913,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
914,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
915,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
916,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
917,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
918,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
919,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
920,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
921,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
922,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
923,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
924,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
925,0.040476832,0.052948528,0.026552337,-0.024702752,-0.055938169
926,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
927,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
928,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
929,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
930,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
931,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
932,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
933,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
934,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
935,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
936,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
937,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
938,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
939,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
940,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
941,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
942,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
943,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
944,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
945,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
946,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
947,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
948,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
949,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
950,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
951,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
952,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
953,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
954,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
955,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
956,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
957,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
958,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
959,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
960,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
961,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
962,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
963,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
964,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
965,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
966,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
967,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
968,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
969,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
970,0.046804963,0.076647979,0.067438149,0.011194595,-0.053187949
971,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
972,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
973,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
974,0.032566669,0.028310936,-0.003971334,-0.031148564,-0.022525959
975,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
976,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
977,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
978,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
979,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
980,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
981,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
982,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
983,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
984,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
985,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
986,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
987,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
988,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
989,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
990,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
991,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
992,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
993,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
994,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
995,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
996,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
997,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
998,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
999,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1000,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1001,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1002,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1003,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1004,0.037312767,0.042428595,0.011842015,-0.031176789,-0.044547397
1005,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1006,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1007,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1008,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1009,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1010,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1011,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1012,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1013,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1014,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1015,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1016,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1017,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
1018,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1019,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
1020,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1021,-0.033878701,0.040106052,-0.038735093,0.029897441,-0.012919544
1022,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1023,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1024,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1025,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1026,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1027,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1028,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1029,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1030,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1031,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1032,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
1033,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1034,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1035,0.046804963,0.076647979,0.067438149,0.011194595,-0.053187949
1036,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1037,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1038,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1039,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1040,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1041,-0.035460734,0.045151979,-0.048702744,0.045798554,-0.033520098
1042,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1043,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1044,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1045,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1046,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1047,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1048,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1049,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1050,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1051,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1052,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1053,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1054,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1055,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1056,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1057,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1058,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1059,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
1060,0.032566669,0.028310936,-0.003971334,-0.031148564,-0.022525959
1061,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1062,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1063,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1064,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1065,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1066,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1067,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1068,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1069,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1070,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1071,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1072,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
1073,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1074,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1075,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1076,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1077,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1078,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1079,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1080,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1081,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1082,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1083,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1084,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1085,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1086,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1087,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1088,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1089,0.032566669,0.028310936,-0.003971334,-0.031148564,-0.022525959
1090,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1091,0.038894799,0.047577745,0.018753297,-0.028717247,-0.050846904
1092,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1093,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1094,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1095,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1096,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1097,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1098,-0.033878701,0.040106052,-0.038735093,0.029897441,-0.012919544
1099,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1100,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1101,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1102,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1103,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1104,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1105,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1106,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1107,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1108,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1109,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1110,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1111,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1112,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1113,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1114,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1115,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1116,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
1117,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1118,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1119,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1120,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1121,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1122,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1123,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1124,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1125,0.032566669,0.028310936,-0.003971334,-0.031148564,-0.022525959
1126,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1127,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1128,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1129,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1130,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1131,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1132,0.035730734,0.037501076,0.005777885,-0.0322786,-0.03748104
1133,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1134,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1135,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1136,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1137,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1138,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1139,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1140,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1141,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1142,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1143,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1144,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1145,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1146,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
1147,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1148,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1149,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1150,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1151,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1152,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1153,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1154,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1155,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1156,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1157,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1158,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1159,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1160,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1161,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1162,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1163,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1164,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1165,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1166,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1167,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1168,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1169,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1170,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1171,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1172,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1173,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
